episode_date,episode_number,rating,rel_link,season_num,show,title,votes
23 Jan. 2000,2,8.4,/title/tt0705240/,2,The Sopranos,Do Not Resuscitate,"(2,341)"
30 Jan. 2000,3,8.6,/title/tt0705288/,2,The Sopranos,Toodle-Fucking-Oo,"(2,334)"
6 Feb. 2000,4,8.7,/title/tt0705237/,2,The Sopranos,Commendatori,"(2,523)"
13 Feb. 2000,5,8.7,/title/tt0705230/,2,The Sopranos,Big Girls Don't Cry,"(2,307)"
20 Feb. 2000,6,8.7,/title/tt0705278/,2,The Sopranos,The Happy Wanderer,"(2,329)"
27 Feb. 2000,7,8.7,/title/tt0705238/,2,The Sopranos,D-Girl,"(2,446)"
5 Mar. 2000,8,8.9,/title/tt0705248/,2,The Sopranos,Full Leather Jacket,"(2,353)"
12 Mar. 2000,9,8.8,/title/tt0705247/,2,The Sopranos,From Where to Eternity,"(2,316)"
19 Mar. 2000,10,8.6,/title/tt0705232/,2,The Sopranos,Bust-Out,"(2,189)"
26 Mar. 2000,11,8.4,/title/tt0705252/,2,The Sopranos,House Arrest,"(2,169)"
2 Apr. 2000,12,9.2,/title/tt0705279/,2,The Sopranos,The Knight in White Satin Armor,"(2,598)"
9 Apr. 2000,13,9.3,/title/tt0705249/,2,The Sopranos,Funhouse,"(2,938)"
4 Mar. 2001,1,8.7,/title/tt0705266/,3,The Sopranos,Mr. Ruggerio's Neighborhood,"(2,346)"
4 Mar. 2001,2,8.7,/title/tt0705273/,3,The Sopranos,"Proshai, Livushka","(2,245)"
11 Mar. 2001,3,8.6,/title/tt0705246/,3,The Sopranos,Fortunate Son,"(2,132)"
18 Mar. 2001,4,9.0,/title/tt0705243/,3,The Sopranos,Employee of the Month,"(2,506)"
25 Mar. 2001,5,8.7,/title/tt0705228/,3,The Sopranos,Another Toothpick,"(2,168)"
1 Apr. 2001,6,8.7,/title/tt0705291/,3,The Sopranos,University,"(2,320)"
8 Apr. 2001,7,8.6,/title/tt0705275/,3,The Sopranos,Second Opinion,"(2,090)"
15 Apr. 2001,8,8.5,/title/tt0705251/,3,The Sopranos,He Is Risen,"(2,064)"
22 Apr. 2001,9,8.4,/title/tt0705284/,3,The Sopranos,The Telltale Moozadell,"(2,035)"
29 Apr. 2001,10,8.6,/title/tt0705287/,3,The Sopranos,To Save Us All from Satan's Power,"(2,093)"
6 May 2001,11,9.7,/title/tt0705272/,3,The Sopranos,Pine Barrens,"(5,117)"
13 May 2001,12,9.1,/title/tt0705227/,3,The Sopranos,Amour Fou,"(2,342)"
20 May 2001,13,9.0,/title/tt0705229/,3,The Sopranos,Army of One,"(2,277)"
15 Sep. 2002,1,8.3,/title/tt0705245/,4,The Sopranos,For All Debts Public and Private,"(2,061)"
22 Sep. 2002,2,8.3,/title/tt0705268/,4,The Sopranos,No Show,"(2,002)"
29 Sep. 2002,3,8.0,/title/tt0705234/,4,The Sopranos,Christopher,"(2,087)"
6 Oct. 2002,4,8.4,/title/tt0705286/,4,The Sopranos,The Weight,"(2,046)"
13 Oct. 2002,5,8.2,/title/tt0705271/,4,The Sopranos,Pie-o-My,"(1,986)"
20 Oct. 2002,6,8.4,/title/tt0705244/,4,The Sopranos,Everybody Hurts,"(2,016)"
27 Oct. 2002,7,8.2,/title/tt0705292/,4,The Sopranos,Watching Too Much Television,"(1,955)"
3 Nov. 2002,8,8.3,/title/tt0705265/,4,The Sopranos,Mergers and Acquisitions,"(1,941)"
10 Nov. 2002,9,9.1,/title/tt0705295/,4,The Sopranos,Whoever Did This,"(2,464)"
17 Nov. 2002,10,8.7,/title/tt0705283/,4,The Sopranos,"The Strong, Silent Type","(2,073)"
24 Nov. 2002,11,8.1,/title/tt0705233/,4,The Sopranos,Calling All Cars,"(1,908)"
1 Dec. 2002,12,8.3,/title/tt0705242/,4,The Sopranos,Eloise,"(1,904)"
8 Dec. 2002,13,9.0,/title/tt0705294/,4,The Sopranos,Whitecaps,"(2,566)"
7 Mar. 2004,1,8.7,/title/tt0705289/,5,The Sopranos,Two Tonys,"(1,973)"
14 Mar. 2004,2,8.6,/title/tt0705274/,5,The Sopranos,Rat Pack,"(1,902)"
21 Mar. 2004,3,8.7,/title/tt0705293/,5,The Sopranos,Where's Johnny?,"(1,933)"
28 Mar. 2004,4,8.6,/title/tt0705226/,5,The Sopranos,All Happy Families,"(1,893)"
4 Apr. 2004,5,9.1,/title/tt0705255/,5,The Sopranos,Irregular Around the Margins,"(2,217)"
11 Apr. 2004,6,8.4,/title/tt0705276/,5,The Sopranos,Sentimental Education,"(1,860)"
18 Apr. 2004,7,8.3,/title/tt0705254/,5,The Sopranos,In Camelot,"(1,936)"
25 Apr. 2004,8,8.7,/title/tt0705262/,5,The Sopranos,Marco Polo,"(1,957)"
2 May 2004,9,8.8,/title/tt0705290/,5,The Sopranos,Unidentified Black Males,"(1,954)"
9 May 2004,10,8.7,/title/tt0705235/,5,The Sopranos,Cold Cuts,"(1,939)"
16 May 2004,11,8.6,/title/tt0705285/,5,The Sopranos,The Test Dream,"(2,478)"
23 May 2004,12,9.5,/title/tt0705260/,5,The Sopranos,Long Term Parking,"(2,947)"
6 Jun. 2004,13,9.1,/title/tt0705225/,5,The Sopranos,All Due Respect,"(2,175)"
12 Mar. 2006,1,9.1,/title/tt0705264/,6,The Sopranos,Members Only,"(2,282)"
19 Mar. 2006,2,8.7,/title/tt0705258/,6,The Sopranos,Join the Club,"(2,183)"
26 Mar. 2006,3,8.7,/title/tt0763238/,6,The Sopranos,Mayham,"(2,026)"
2 Apr. 2006,4,8.5,/title/tt0705277/,6,The Sopranos,The Fleshy Part of the Thigh,"(1,928)"
9 Apr. 2006,5,8.8,/title/tt0705267/,6,The Sopranos,Mr. & Mrs. John Sacrimoni Request,"(1,993)"
16 Apr. 2006,6,8.6,/title/tt0705259/,6,The Sopranos,Live Free or Die,"(1,874)"
23 Apr. 2006,7,8.4,/title/tt0705261/,6,The Sopranos,Luxury Lounge,"(1,926)"
30 Apr. 2006,8,8.4,/title/tt0705257/,6,The Sopranos,Johnny Cakes,"(1,903)"
7 May 2006,9,8.4,/title/tt0705281/,6,The Sopranos,The Ride,"(1,919)"
14 May 2006,10,8.4,/title/tt0756404/,6,The Sopranos,Moe n' Joe,"(1,830)"
21 May 2006,11,8.7,/title/tt0790351/,6,The Sopranos,Cold Stones,"(1,953)"
4 Jun. 2006,12,8.4,/title/tt0793256/,6,The Sopranos,Kaisha,"(1,963)"
8 Apr. 2007,13,8.9,/title/tt0979770/,6,The Sopranos,Soprano Home Movies,"(2,327)"
15 Apr. 2007,14,8.8,/title/tt0979771/,6,The Sopranos,Stage 5,"(2,115)"
22 Apr. 2007,15,8.6,/title/tt0979769/,6,The Sopranos,Remember When,"(2,027)"
29 Apr. 2007,16,8.2,/title/tt0995834/,6,The Sopranos,Chasing It,"(1,963)"
6 May 2007,17,8.8,/title/tt0995835/,6,The Sopranos,Walk Like a Man,"(2,067)"
13 May 2007,18,9.0,/title/tt0995836/,6,The Sopranos,Kennedy and Heidi,"(2,548)"
20 May 2007,19,9.1,/title/tt0995837/,6,The Sopranos,The Second Coming,"(2,350)"
3 Jun. 2007,20,9.5,/title/tt0995838/,6,The Sopranos,The Blue Comet,"(3,014)"
10 Jun. 2007,21,9.1,/title/tt0995839/,6,The Sopranos,Made in America,"(5,258)"
3 Oct. 2006,1,7.8,/title/tt0885243/,1,Death Note: Desu nôto,Shinsei,"(2,116)"
10 Oct. 2006,2,8.2,/title/tt0900488/,1,Death Note: Desu nôto,Taiketsu,"(2,087)"
17 Oct. 2006,3,7.6,/title/tt0909466/,1,Death Note: Desu nôto,Torihiki,"(1,724)"
24 Oct. 2006,4,7.8,/title/tt0901528/,1,Death Note: Desu nôto,Tsuiseki,"(1,714)"
31 Oct. 2006,5,7.6,/title/tt0903684/,1,Death Note: Desu nôto,Kakehiki,"(1,635)"
7 Nov. 2006,6,7.4,/title/tt0905451/,1,Death Note: Desu nôto,Hokorobi,"(1,583)"
14 Nov. 2006,7,8.0,/title/tt0919367/,1,Death Note: Desu nôto,Donten,"(1,728)"
21 Nov. 2006,8,7.5,/title/tt0919369/,1,Death Note: Desu nôto,Mesen,"(1,534)"
28 Nov. 2006,9,7.5,/title/tt0919370/,1,Death Note: Desu nôto,Sesshoku,"(1,518)"
5 Dec. 2006,10,7.3,/title/tt0919368/,1,Death Note: Desu nôto,Giwaku,"(1,499)"
12 Dec. 2006,11,7.6,/title/tt0919371/,1,Death Note: Desu nôto,Totsunyû,"(1,497)"
26 Dec. 2006,12,7.3,/title/tt0924022/,1,Death Note: Desu nôto,Koigokoro,"(1,467)"
9 Jan. 2007,13,7.3,/title/tt0924023/,1,Death Note: Desu nôto,Kokuhaku,"(1,455)"
16 Jan. 2007,14,7.3,/title/tt0947907/,1,Death Note: Desu nôto,Tomodachi,"(1,429)"
23 Jan. 2007,15,7.7,/title/tt0947906/,1,Death Note: Desu nôto,Kake,"(1,478)"
30 Jan. 2007,16,7.3,/title/tt0950512/,1,Death Note: Desu nôto,Ketsudan,"(1,396)"
6 Feb. 2007,17,7.1,/title/tt0950513/,1,Death Note: Desu nôto,Shikkou,"(1,401)"
13 Feb. 2007,18,6.6,/title/tt0954288/,1,Death Note: Desu nôto,Nakama,"(1,366)"
20 Feb. 2007,19,6.8,/title/tt0961420/,1,Death Note: Desu nôto,Matsuda,"(1,364)"
27 Feb. 2007,20,6.6,/title/tt0966785/,1,Death Note: Desu nôto,Kosoku,"(1,353)"
6 Mar. 2007,21,6.9,/title/tt0972446/,1,Death Note: Desu nôto,Katsuyaku,"(1,344)"
13 Mar. 2007,22,7.2,/title/tt0972447/,1,Death Note: Desu nôto,Yûdô,"(1,352)"
20 Mar. 2007,23,7.6,/title/tt0983351/,1,Death Note: Desu nôto,Kyôsô,"(1,403)"
27 Mar. 2007,24,8.1,/title/tt0990612/,1,Death Note: Desu nôto,Fukkatsu,"(1,610)"
3 Apr. 2007,25,8.6,/title/tt0990611/,1,Death Note: Desu nôto,Chinmoku,"(2,094)"
10 Apr. 2007,26,5.7,/title/tt0990613/,1,Death Note: Desu nôto,Saisei,"(1,515)"
17 Apr. 2007,27,5.8,/title/tt1007230/,1,Death Note: Desu nôto,Yûkai,"(1,464)"
24 Apr. 2007,28,5.9,/title/tt1010095/,1,Death Note: Desu nôto,Shôsô,"(1,446)"
1 May 2007,29,6.2,/title/tt1021402/,1,Death Note: Desu nôto,Chichioya,"(1,452)"
8 May 2007,30,6.1,/title/tt1021404/,1,Death Note: Desu nôto,Seigi,"(1,429)"
15 May 2007,31,6.0,/title/tt1021403/,1,Death Note: Desu nôto,Ijô,"(1,426)"
22 May 2007,32,6.1,/title/tt1029789/,1,Death Note: Desu nôto,Sentaku,"(1,439)"
29 May 2007,33,5.7,/title/tt1029788/,1,Death Note: Desu nôto,Chôshô,"(1,426)"
5 Jun. 2007,34,5.8,/title/tt1043073/,1,Death Note: Desu nôto,Koshi,"(1,401)"
12 Jun. 2007,35,6.3,/title/tt1043074/,1,Death Note: Desu nôto,Satsui,"(1,413)"
19 Jun. 2007,36,7.0,/title/tt1044252/,1,Death Note: Desu nôto,1.28,"(1,621)"
26 Jun. 2007,37,6.9,/title/tt1043075/,1,Death Note: Desu nôto,Shin sekai,"(1,857)"
20 Sep. 2002,1,8.5,/title/tt0579539/,1,Firefly,The Train Job,"(3,831)"
27 Sep. 2002,2,8.5,/title/tt0579528/,1,Firefly,Bushwhacked,"(3,574)"
4 Oct. 2002,3,8.9,/title/tt0579532/,1,Firefly,Our Mrs. Reynolds,"(3,972)"
18 Oct. 2002,4,8.6,/title/tt0579530/,1,Firefly,Jaynestown,"(3,728)"
25 Oct. 2002,5,9.2,/title/tt0579533/,1,Firefly,Out of Gas,"(4,585)"
1 Nov. 2002,6,8.5,/title/tt0579537/,1,Firefly,Shindig,"(3,398)"
8 Nov. 2002,7,8.3,/title/tt0579534/,1,Firefly,Safe,"(3,265)"
15 Nov. 2002,8,8.8,/title/tt0579527/,1,Firefly,Ariel,"(3,554)"
6 Dec. 2002,9,8.7,/title/tt0579541/,1,Firefly,War Stories,"(3,414)"
13 Dec. 2002,10,9.0,/title/tt0579531/,1,Firefly,Objects in Space,"(3,995)"
20 Dec. 2002,11,8.7,/title/tt0579535/,1,Firefly,Serenity,"(4,038)"
4 Aug. 2003,12,8.4,/title/tt0579529/,1,Firefly,Heart of Gold,"(3,166)"
21 Jul. 2003,13,8.6,/title/tt0579540/,1,Firefly,Trash,"(3,387)"
28 Jul. 2003,14,8.5,/title/tt0579538/,1,Firefly,The Message,"(3,258)"
22 Sep. 1994,1,8.4,/title/tt0583459/,1,Friends,The One Where Monica Gets a Roommate,"(5,563)"
29 Sep. 1994,2,8.1,/title/tt0583647/,1,Friends,The One with the Sonogram at the End,"(4,120)"
6 Oct. 1994,3,8.2,/title/tt0583653/,1,Friends,The One with the Thumb,"(3,869)"
13 Oct. 1994,4,8.2,/title/tt0583521/,1,Friends,The One with George Stephanopoulos,"(3,738)"
20 Oct. 1994,5,8.5,/title/tt0583599/,1,Friends,The One with the East German Laundry Detergent,"(3,713)"
27 Oct. 1994,6,8.2,/title/tt0583585/,1,Friends,The One with the Butt,"(3,589)"
3 Nov. 1994,7,9.0,/title/tt0583579/,1,Friends,The One with the Blackout,"(4,637)"
10 Nov. 1994,8,8.1,/title/tt0583462/,1,Friends,The One Where Nana Dies Twice,"(3,482)"
17 Nov. 1994,9,8.3,/title/tt0583492/,1,Friends,The One Where Underdog Gets Away,"(3,386)"
15 Dec. 1994,10,8.1,/title/tt0583630/,1,Friends,The One with the Monkey,"(3,418)"
5 Jan. 1995,11,8.3,/title/tt0583534/,1,Friends,The One with Mrs. Bing,"(3,361)"
12 Jan. 1995,12,8.3,/title/tt0583598/,1,Friends,The One with the Dozen Lasagnas,"(3,311)"
19 Jan. 1995,13,8.7,/title/tt0583582/,1,Friends,The One with the Boobies,"(3,513)"
9 Feb. 1995,14,8.3,/title/tt0583587/,1,Friends,The One with the Candy Hearts,"(3,249)"
16 Feb. 1995,15,8.3,/title/tt0583649/,1,Friends,The One with the Stoned Guy,"(3,301)"
23 Feb. 1995,16,8.2,/title/tt0583568/,1,Friends,The One with Two Parts: Part 1,"(3,232)"
23 Feb. 1995,17,8.5,/title/tt0583569/,1,Friends,The One with Two Parts: Part 2,"(3,259)"
2 Mar. 1995,18,8.9,/title/tt0583510/,1,Friends,The One with All the Poker,"(3,671)"
9 Mar. 1995,19,8.2,/title/tt0583493/,1,Friends,The One Where the Monkey Gets Away,"(3,124)"
6 Apr. 1995,20,8.0,/title/tt0583602/,1,Friends,The One with the Evil Orthodontist,"(3,127)"
27 Apr. 1995,21,8.0,/title/tt0583603/,1,Friends,The One with the Fake Monica,"(3,165)"
4 May 1995,22,8.4,/title/tt0583616/,1,Friends,The One with the Ick Factor,"(3,126)"
11 May 1995,23,8.7,/title/tt0583577/,1,Friends,The One with the Birth,"(3,280)"
18 May 1995,24,8.9,/title/tt0583469/,1,Friends,The One Where Rachel Finds Out,"(3,505)"
21 Sep. 1995,1,8.5,/title/tt0583562/,2,Friends,The One with Ross's New Girlfriend,"(3,201)"
28 Sep. 1995,2,8.3,/title/tt0583583/,2,Friends,The One with the Breast Milk,"(3,080)"
5 Oct. 1995,3,8.4,/title/tt0583453/,2,Friends,The One Where Heckles Dies,"(3,087)"
12 Oct. 1995,4,8.0,/title/tt0583539/,2,Friends,The One with Phoebe's Husband,"(2,992)"
19 Oct. 1995,5,8.3,/title/tt0583519/,2,Friends,The One with Five Steaks and an Eggplant,"(2,981)"
2 Nov. 1995,6,8.6,/title/tt0583574/,2,Friends,The One with the Baby on the Bus,"(3,229)"
9 Nov. 1995,7,9.0,/title/tt0583481/,2,Friends,The One Where Ross Finds Out,"(3,612)"
16 Nov. 1995,8,8.5,/title/tt0583625/,2,Friends,The One with the List,"(3,008)"
14 Dec. 1995,9,8.0,/title/tt0583537/,2,Friends,The One with Phoebe's Dad,"(2,906)"
4 Jan. 1996,10,8.1,/title/tt0583567/,2,Friends,The One with Russ,"(3,052)"
18 Jan. 1996,11,8.2,/title/tt0583624/,2,Friends,The One with the Lesbian Wedding,"(2,980)"
28 Jan. 1996,12,8.7,/title/tt0583439/,2,Friends,The One After the Superbowl: Part 1,"(3,154)"
28 Jan. 1996,13,8.8,/title/tt0831047/,2,Friends,The One After the Superbowl: Part 2,"(3,243)"
1 Feb. 1996,14,9.4,/title/tt0583635/,2,Friends,The One with the Prom Video,"(4,861)"
8 Feb. 1996,15,8.9,/title/tt0583488/,2,Friends,The One Where Ross and Rachel... You Know,"(3,328)"
15 Feb. 1996,16,8.6,/title/tt0583456/,2,Friends,The One Where Joey Moves Out,"(2,892)"
22 Feb. 1996,17,8.4,/title/tt0583448/,2,Friends,The One Where Eddie Moves In,"(2,890)"
21 Mar. 1996,18,8.5,/title/tt0583447/,2,Friends,The One Where Dr. Ramoray Dies,"(2,882)"
28 Mar. 1996,19,8.6,/title/tt0583449/,2,Friends,The One Where Eddie Won't Go,"(2,960)"
4 Apr. 1996,20,8.2,/title/tt0583465/,2,Friends,The One Where Old Yeller Dies,"(2,785)"
25 Apr. 1996,21,8.2,/title/tt0583584/,2,Friends,The One with the Bullies,"(2,826)"
2 May 1996,22,9.0,/title/tt0583656/,2,Friends,The One with the Two Parties,"(3,500)"
9 May 1996,23,8.2,/title/tt0583591/,2,Friends,The One with the Chicken Pox,"(2,858)"
16 May 1996,24,8.3,/title/tt0583514/,2,Friends,The One with Barry and Mindy's Wedding,"(2,813)"
16 Sep. 1996,1,8.5,/title/tt0583634/,3,Friends,The One with the Princess Leia Fantasy,"(2,937)"
26 Sep. 1996,2,9.0,/title/tt0583464/,3,Friends,The One Where No One's Ready,"(3,933)"
3 Oct. 1996,3,8.1,/title/tt0583619/,3,Friends,The One with the Jam,"(2,808)"
10 Oct. 1996,4,8.1,/title/tt0583629/,3,Friends,The One with the Metaphorical Tunnel,"(2,707)"
17 Oct. 1996,5,8.2,/title/tt0583520/,3,Friends,The One with Frank Jr.,"(2,785)"
31 Oct. 1996,6,9.1,/title/tt0583606/,3,Friends,The One with the Flashback,"(3,637)"
7 Nov. 1996,7,8.4,/title/tt0583637/,3,Friends,The One with the Race Car Bed,"(2,740)"
14 Nov. 1996,8,8.4,/title/tt0583609/,3,Friends,The One with the Giant Poking Device,"(2,741)"
21 Nov. 1996,9,9.0,/title/tt0583607/,3,Friends,The One with the Football,"(3,916)"
12 Dec. 1996,10,8.2,/title/tt0583474/,3,Friends,The One Where Rachel Quits,"(2,753)"
9 Jan. 1997,11,8.6,/title/tt0583443/,3,Friends,The One Where Chandler Can't Remember Which Sister,"(2,848)"
16 Jan. 1997,12,8.3,/title/tt0583506/,3,Friends,The One with All the Jealousy,"(2,716)"
30 Jan. 1997,13,8.3,/title/tt0583461/,3,Friends,The One Where Monica and Richard Are Just Friends,"(2,727)"
6 Feb. 1997,14,7.9,/title/tt0583538/,3,Friends,The One with Phoebe's Ex-Partner,"(2,716)"
13 Feb. 1997,15,8.6,/title/tt0583487/,3,Friends,The One Where Ross and Rachel Take a Break,"(2,926)"
20 Feb. 1997,16,9.1,/title/tt0583501/,3,Friends,The One with the Morning After,"(3,544)"
6 Mar. 1997,17,8.3,/title/tt0583495/,3,Friends,The One Without the Ski Trip,"(2,663)"
13 Mar. 1997,18,8.5,/title/tt0583615/,3,Friends,The One with the Hypnosis Tape,"(2,773)"
27 Mar. 1997,19,8.2,/title/tt0583654/,3,Friends,The One with the Tiny T-Shirt,"(2,668)"
10 Apr. 1997,20,8.2,/title/tt0583596/,3,Friends,The One with the Dollhouse,"(2,652)"
17 Apr. 1997,21,8.8,/title/tt0583590/,3,Friends,The One with the Chick and the Duck,"(2,847)"
24 Apr. 1997,22,8.3,/title/tt0583643/,3,Friends,The One with the Screamer,"(2,702)"
1 May 1997,23,8.1,/title/tt0583565/,3,Friends,The One with Ross's Thing,"(2,649)"
8 May 1997,24,8.2,/title/tt0583657/,3,Friends,The One with the Ultimate Fighting Champion,"(2,776)"
15 May 1997,25,8.9,/title/tt0583496/,3,Friends,The One at the Beach,"(3,070)"
25 Sep. 1997,1,9.1,/title/tt0583620/,4,Friends,The One with the Jellyfish,"(3,500)"
2 Oct. 1997,2,8.1,/title/tt0583588/,4,Friends,The One with the Cat,"(2,695)"
9 Oct. 1997,3,8.5,/title/tt0583571/,4,Friends,The One with the 'Cuffs,"(2,702)"
16 Oct. 1997,4,8.3,/title/tt0583576/,4,Friends,The One with the Ballroom Dancing,"(2,659)"
30 Oct. 1997,5,8.4,/title/tt0583529/,4,Friends,The One with Joey's New Girlfriend,"(2,672)"
6 Nov. 1997,6,8.6,/title/tt0583595/,4,Friends,The One with the Dirty Girl,"(2,740)"
13 Nov. 1997,7,8.8,/title/tt0583444/,4,Friends,The One Where Chandler Crosses the Line,"(2,795)"
20 Nov. 1997,8,9.1,/title/tt0583515/,4,Friends,The One with Chandler in a Box,"(3,557)"
11 Dec. 1997,9,8.0,/title/tt0583490/,4,Friends,The One Where They're Going to Party!,"(2,582)"
18 Dec. 1997,10,8.1,/title/tt0583611/,4,Friends,The One with the Girl from Poughkeepsie,"(2,572)"
8 Jan. 1998,11,8.5,/title/tt0583541/,4,Friends,The One with Phoebe's Uterus,"(2,714)"
15 Jan. 1998,12,9.4,/title/tt0583600/,4,Friends,The One with the Embryos,"(5,113)"
29 Jan. 1998,13,8.3,/title/tt0583547/,4,Friends,The One with Rachel's Crush,"(2,551)"
5 Feb. 1998,14,8.3,/title/tt0583525/,4,Friends,The One with Joey's Dirty Day,"(2,577)"
26 Feb. 1998,15,8.5,/title/tt0583512/,4,Friends,The One with All the Rugby,"(2,695)"
19 Mar. 1998,16,8.3,/title/tt0583604/,4,Friends,The One with the Fake Party,"(2,583)"
26 Mar. 1998,17,8.7,/title/tt0583608/,4,Friends,The One with the Free Porn,"(2,719)"
2 Apr. 1998,18,8.4,/title/tt0583552/,4,Friends,The One with Rachel's New Dress,"(2,547)"
9 Apr. 1998,19,8.7,/title/tt0583505/,4,Friends,The One with All the Haste,"(2,672)"
16 Apr. 1998,20,8.6,/title/tt0583513/,4,Friends,The One with All the Wedding Dresses,"(2,628)"
23 Apr. 1998,21,7.3,/title/tt0583618/,4,Friends,The One with the Invitation,"(2,835)"
30 Apr. 1998,22,8.6,/title/tt0583659/,4,Friends,The One with the Worst Best Man Ever,"(2,580)"
7 May 1998,23,8.8,/title/tt0583566/,4,Friends,The One with Ross's Wedding,"(2,840)"
7 May 1998,24,9.2,/title/tt0831991/,4,Friends,The One with Ross's Wedding,"(3,591)"
24 Sep. 1998,1,8.9,/title/tt0583437/,5,Friends,The One After Ross Says Rachel,"(3,069)"
1 Oct. 1998,2,9.0,/title/tt0583507/,5,Friends,The One with All the Kissing,"(3,116)"
8 Oct. 1998,3,8.8,/title/tt0583440/,5,Friends,The One Hundredth,"(2,799)"
18 Oct. 1998,4,8.3,/title/tt0583467/,5,Friends,The One Where Phoebe Hates PBS,"(2,524)"
29 Oct. 1998,5,8.8,/title/tt0583622/,5,Friends,The One with the Kips,"(2,698)"
5 Nov. 1998,6,8.1,/title/tt0583660/,5,Friends,The One with the Yeti,"(2,525)"
12 Nov. 1998,7,8.4,/title/tt0583486/,5,Friends,The One Where Ross Moves In,"(2,548)"
19 Nov. 1998,8,9.2,/title/tt0583652/,5,Friends,The One with All the Thanksgivings,"(3,638)"
10 Dec. 1998,9,9.1,/title/tt0583563/,5,Friends,The One with Ross's Sandwich,"(3,316)"
17 Dec. 1998,10,8.2,/title/tt0583617/,5,Friends,The One with the Inappropriate Sister,"(2,496)"
7 Jan. 1999,11,9.1,/title/tt0583511/,5,Friends,The One with All the Resolutions,"(3,195)"
21 Jan. 1999,12,8.3,/title/tt0583517/,5,Friends,The One with Chandler's Work Laugh,"(2,485)"
4 Feb. 1999,13,8.2,/title/tt0583523/,5,Friends,The One with Joey's Bag,"(2,490)"
11 Feb. 1999,14,9.7,/title/tt0583452/,5,Friends,The One Where Everybody Finds Out,"(6,848)"
18 Feb. 1999,15,8.6,/title/tt0583610/,5,Friends,The One with the Girl Who Hits Joey,"(2,634)"
25 Feb. 1999,16,8.6,/title/tt0583593/,5,Friends,The One with the Cop,"(2,673)"
18 Mar. 1999,17,8.5,/title/tt0583551/,5,Friends,The One with Rachel's Inadvertent Kiss,"(2,522)"
8 Apr. 1999,18,8.1,/title/tt0583475/,5,Friends,The One Where Rachel Smokes,"(2,455)"
22 Apr. 1999,19,8.8,/title/tt0583479/,5,Friends,The One Where Ross Can't Flirt,"(2,744)"
29 Apr. 1999,20,8.4,/title/tt0583639/,5,Friends,The One with the Ride Along,"(2,440)"
6 May 1999,21,8.6,/title/tt0583575/,5,Friends,The One with the Ball,"(2,543)"
11 May 1999,22,8.3,/title/tt0583524/,5,Friends,The One with Joey's Big Break,"(2,408)"
20 May 1999,23,8.8,/title/tt0583500/,5,Friends,The One in Vegas: Part 1,"(2,797)"
20 May 1999,24,9.1,/title/tt0831990/,5,Friends,The One in Vegas: Part 2,"(3,155)"
23 Sep. 1999,1,8.8,/title/tt0583438/,6,Friends,The One After Vegas,"(2,689)"
30 Sep. 1999,2,8.3,/title/tt0583483/,6,Friends,The One Where Ross Hugs Rachel,"(2,440)"
7 Oct. 1999,3,8.3,/title/tt0583560/,6,Friends,The One with Ross's Denial,"(2,408)"
14 Oct. 1999,4,8.6,/title/tt0583455/,6,Friends,The One Where Joey Loses His Insurance,"(2,521)"
21 Oct. 1999,5,8.2,/title/tt0583530/,6,Friends,The One with Joey's Porsche,"(2,449)"
4 Nov. 1999,6,8.6,/title/tt0756481/,6,Friends,The One on the Last Night,"(2,474)"
11 Nov. 1999,7,8.4,/title/tt0583468/,6,Friends,The One Where Phoebe Runs,"(2,505)"
18 Nov. 1999,8,8.6,/title/tt0583559/,6,Friends,The One with Ross' Teeth,"(2,608)"
25 Nov. 1999,9,9.2,/title/tt0583482/,6,Friends,The One Where Ross Got High,"(3,553)"
16 Dec. 1999,10,8.6,/title/tt0583641/,6,Friends,The One with the Routine,"(2,638)"
6 Jan. 2000,11,8.2,/title/tt0583572/,6,Friends,The One with the Apothecary Table,"(2,442)"
13 Jan. 2000,12,8.1,/title/tt0583621/,6,Friends,The One with the Joke,"(2,386)"
3 Feb. 2000,13,8.3,/title/tt0583555/,6,Friends,The One with Rachel's Sister,"(2,493)"
10 Feb. 2000,14,8.6,/title/tt0583502/,6,Friends,The One Where Chandler Can't Cry,"(2,530)"
17 Feb. 2000,15,8.6,/title/tt0583441/,6,Friends,The One That Could Have Been,"(2,605)"
17 Feb. 2000,16,8.6,/title/tt0583442/,6,Friends,The One That Could Have Been,"(2,563)"
24 Feb. 2000,17,9.1,/title/tt0583570/,6,Friends,The One with Unagi,"(3,591)"
9 Mar. 2000,18,8.4,/title/tt0583480/,6,Friends,The One Where Ross Dates a Student,"(2,420)"
23 Mar. 2000,19,8.4,/title/tt0583526/,6,Friends,The One with Joey's Fridge,"(2,463)"
13 Apr. 2000,20,7.5,/title/tt0756482/,6,Friends,The One with Mac and C.H.E.E.S.E.,"(2,602)"
27 Apr. 2000,21,8.6,/title/tt0583485/,6,Friends,The One Where Ross Meets Elizabeth's Dad,"(2,589)"
4 May 2000,22,9.0,/title/tt0583466/,6,Friends,The One Where Paul's the Man,"(3,041)"
11 May 2000,23,8.6,/title/tt0583640/,6,Friends,The One with the Ring,"(2,514)"
18 May 2000,24,8.8,/title/tt0583636/,6,Friends,The One with the Proposal,"(2,573)"
18 May 2000,25,9.3,/title/tt0954401/,6,Friends,The One with the Proposal,"(3,521)"
12 Oct. 2000,1,8.4,/title/tt0756483/,7,Friends,The One with Monica's Thunder,"(2,516)"
